article_date,sentiment_score,article_count,total_words,rolling_mean,rolling_sd
2016-02-28T00:00:00Z,2.25,1,52,0.8666879195648829,0.6805409410461896
2016-08-24T00:00:00Z,-1.625,1,515,0.03824878665075217,0.7853546002212629
2016-10-15T00:00:00Z,4,1,35,0.6736159516090421,1.5100325097245992
